timestamp,class,name
17:17:48:923, __InstanceDeletionEvent, backgroundTaskHost.exe, 13456
17:17:52:54, __InstanceDeletionEvent, backgroundTaskHost.exe, 16120
17:17:52:54, __InstanceDeletionEvent, backgroundTaskHost.exe, 2244
17:17:53:102, __InstanceDeletionEvent, svchost.exe, 4412
17:17:54:160, __InstanceDeletionEvent, backgroundTaskHost.exe, 820
17:18:5:618, __InstanceCreationEvent, backgroundTaskHost.exe, 16616
17:18:5:623, __InstanceCreationEvent, RuntimeBroker.exe, 17392
17:18:9:848, __InstanceCreationEvent, backgroundTaskHost.exe, 16592
17:18:9:854, __InstanceCreationEvent, RuntimeBroker.exe, 8240
17:18:17:214, __InstanceDeletionEvent, RuntimeBroker.exe, 20864
17:18:24:543, __InstanceDeletionEvent, RuntimeBroker.exe, 21876
17:18:34:956, __InstanceCreationEvent, backgroundTaskHost.exe, 18784
17:18:34:956, __InstanceCreationEvent, backgroundTaskHost.exe, 2116
17:18:34:956, __InstanceCreationEvent, RuntimeBroker.exe, 884
17:18:35:989, __InstanceCreationEvent, cltRT.exe, 20764
17:18:36:24, __InstanceDeletionEvent, svchost.exe, 9816
17:18:37:65, __InstanceDeletionEvent, cltRT.exe, 20764
17:18:38:107, __InstanceDeletionEvent, MoUsoCoreWorker.exe, 13808
17:18:53:793, __InstanceDeletionEvent, chrome.exe, 11272
17:19:4:260, __InstanceDeletionEvent, MicrosoftEdgeUpdate.exe, 22196
17:19:4:260, __InstanceDeletionEvent, MicrosoftEdgeUpdate.exe, 332
17:19:5:310, __InstanceDeletionEvent, backgroundTaskHost.exe, 16616
17:19:7:394, __InstanceDeletionEvent, TiWorker.exe, 18948
17:19:7:394, __InstanceDeletionEvent, TrustedInstaller.exe, 20276
17:19:16:802, __InstanceCreationEvent, chrome.exe, 12232
17:19:19:969, __InstanceCreationEvent, chrome.exe, 10024
17:19:25:240, __InstanceDeletionEvent, backgroundTaskHost.exe, 16592
17:19:35:728, __InstanceDeletionEvent, RuntimeBroker.exe, 17392
17:19:35:728, __InstanceDeletionEvent, backgroundTaskHost.exe, 18784
17:19:35:728, __InstanceDeletionEvent, backgroundTaskHost.exe, 2116
17:19:52:451, __InstanceCreationEvent, taskhostw.exe, 16596
17:19:54:546, __InstanceDeletionEvent, RuntimeBroker.exe, 8240
17:20:0:796, __InstanceCreationEvent, sppsvc.exe, 21904
17:20:2:880, __InstanceCreationEvent, svchost.exe, 10012
17:20:4:980, __InstanceDeletionEvent, RuntimeBroker.exe, 884
17:20:6:30, __InstanceCreationEvent, svchost.exe, 22392
17:20:7:97, __InstanceCreationEvent, BackgroundTransferHost.exe, 12308
17:20:9:190, __InstanceDeletionEvent, taskhostw.exe, 16596
17:20:35:332, __InstanceDeletionEvent, RuntimeBroker.exe, 9604
17:20:36:382, __InstanceDeletionEvent, sppsvc.exe, 21904
17:20:52:83, __InstanceCreationEvent, chrome.exe, 13724
17:20:52:99, __InstanceCreationEvent, chrome.exe, 9820
17:21:2:550, __InstanceCreationEvent, taskhostw.exe, 3088
17:21:2:566, __InstanceCreationEvent, sppsvc.exe, 5868
17:21:3:585, __InstanceDeletionEvent, taskhostw.exe, 3088
17:21:9:867, __InstanceDeletionEvent, BackgroundTransferHost.exe, 12308
17:21:32:973, __InstanceDeletionEvent, sppsvc.exe, 5868
17:21:47:652, __InstanceDeletionEvent, svchost.exe, 19428
17:22:2:303, __InstanceDeletionEvent, svchost.exe, 10012
17:22:13:776, __InstanceDeletionEvent, chrome.exe, 11784
17:22:13:781, __InstanceDeletionEvent, smartscreen.exe, 13272
17:22:16:933, __InstanceDeletionEvent, chrome.exe, 21892
17:22:25:329, __InstanceDeletionEvent, chrome.exe, 9820
17:22:47:385, __InstanceCreationEvent, chrome.exe, 6140
17:22:51:582, __InstanceDeletionEvent, chrome.exe, 6140
17:22:53:684, __InstanceDeletionEvent, chrome.exe, 12232
17:23:13:589, __InstanceCreationEvent, chrome.exe, 4028
17:23:14:642, __InstanceCreationEvent, chrome.exe, 9400
17:23:15:681, __InstanceCreationEvent, chrome.exe, 19452
17:23:16:725, __InstanceCreationEvent, chrome.exe, 9180
17:23:17:784, __InstanceCreationEvent, chrome.exe, 11172
17:23:18:836, __InstanceCreationEvent, chrome.exe, 16184
17:23:18:842, __InstanceCreationEvent, chrome.exe, 16996
17:23:20:959, __InstanceCreationEvent, chrome.exe, 8680
17:23:22:15, __InstanceCreationEvent, chrome.exe, 10004
17:23:22:20, __InstanceCreationEvent, chrome.exe, 20092
17:23:23:72, __InstanceCreationEvent, chrome.exe, 21696
17:23:24:126, __InstanceCreationEvent, chrome.exe, 16204
17:24:5:331, __InstanceDeletionEvent, chrome.exe, 19344
17:24:6:382, __InstanceDeletionEvent, svchost.exe, 12636
17:24:10:574, __InstanceDeletionEvent, chrome.exe, 13724
17:24:13:724, __InstanceDeletionEvent, chrome.exe, 4028
17:24:15:844, __InstanceDeletionEvent, chrome.exe, 9400
17:24:16:911, __InstanceDeletionEvent, chrome.exe, 19452
17:24:19:22, __InstanceDeletionEvent, chrome.exe, 9180
17:24:20:77, __InstanceDeletionEvent, chrome.exe, 11172
17:24:37:921, __InstanceDeletionEvent, chrome.exe, 16184
17:24:42:97, __InstanceDeletionEvent, chrome.exe, 16996
17:24:43:143, __InstanceDeletionEvent, chrome.exe, 8680
17:24:44:183, __InstanceDeletionEvent, chrome.exe, 20092
17:24:46:263, __InstanceDeletionEvent, chrome.exe, 10004
17:24:47:312, __InstanceDeletionEvent, chrome.exe, 21696
17:24:48:346, __InstanceDeletionEvent, chrome.exe, 21964
17:24:49:406, __InstanceCreationEvent, chrome.exe, 10768
17:24:49:411, __InstanceCreationEvent, RuntimeBroker.exe, 14588
17:24:49:411, __InstanceCreationEvent, chrome.exe, 8804
17:24:50:448, __InstanceCreationEvent, chrome.exe, 3516
17:24:51:486, __InstanceDeletionEvent, chrome.exe, 10768
17:24:51:491, __InstanceDeletionEvent, chrome.exe, 16204
17:24:51:491, __InstanceDeletionEvent, chrome.exe, 8804
17:24:51:497, __InstanceCreationEvent, chrome.exe, 5872
17:24:55:665, __InstanceCreationEvent, chrome.exe, 7384
17:24:56:707, __InstanceDeletionEvent, chrome.exe, 5872
17:24:57:751, __InstanceCreationEvent, chrome.exe, 11012
17:24:57:756, __InstanceCreationEvent, chrome.exe, 15796
17:24:57:756, __InstanceCreationEvent, chrome.exe, 5368
17:24:58:795, __InstanceCreationEvent, chrome.exe, 1516
17:24:58:799, __InstanceDeletionEvent, chrome.exe, 11012
17:25:6:143, __InstanceDeletionEvent, svchost.exe, 7336
17:25:7:189, __InstanceDeletionEvent, svchost.exe, 688
17:25:10:343, __InstanceDeletionEvent, svchost.exe, 17732
17:25:19:798, __InstanceDeletionEvent, chrome.exe, 15796
17:25:19:802, __InstanceCreationEvent, chrome.exe, 1852
17:25:19:805, __InstanceDeletionEvent, chrome.exe, 5368
17:25:19:805, __InstanceDeletionEvent, chrome.exe, 7384
17:25:20:851, __InstanceCreationEvent, chrome.exe, 21300
17:25:21:899, __InstanceDeletionEvent, chrome.exe, 1516
17:25:27:171, __InstanceDeletionEvent, chrome.exe, 3516
17:25:38:692, __InstanceCreationEvent, chrome.exe, 16884
17:25:38:697, __InstanceDeletionEvent, RuntimeBroker.exe, 14588
17:25:39:738, __InstanceCreationEvent, chrome.exe, 1816
17:25:40:792, __InstanceDeletionEvent, chrome.exe, 16884
17:25:40:797, __InstanceCreationEvent, chrome.exe, 13992
17:25:52:297, __InstanceCreationEvent, chrome.exe, 20464
17:25:52:302, __InstanceCreationEvent, chrome.exe, 6156
17:25:54:392, __InstanceDeletionEvent, chrome.exe, 1816
17:26:8:1, __InstanceDeletionEvent, chrome.exe, 6156
