timestamp,class,name
17:12:51:337, __InstanceCreationEvent, conhost.exe, 17516
17:12:51:341, __InstanceCreationEvent, cpptools-srv.exe, 19372
17:12:53:462, __InstanceDeletionEvent, conhost.exe, 16556
17:12:53:467, __InstanceDeletionEvent, cpptools-srv.exe, 8996
17:12:59:837, __InstanceCreationEvent, git.exe, 20044
17:12:59:843, __InstanceCreationEvent, git.exe, 20312
17:12:59:843, __InstanceCreationEvent, conhost.exe, 22784
17:12:59:843, __InstanceCreationEvent, conhost.exe, 24020
17:12:59:843, __InstanceCreationEvent, git.exe, 7148
17:12:59:843, __InstanceCreationEvent, git.exe, 9732
17:13:0:912, __InstanceDeletionEvent, conhost.exe, 24020
17:13:39:150, __InstanceCreationEvent, conhost.exe, 7868
17:13:39:155, __InstanceCreationEvent, cpptools-srv.exe, 9864
17:13:40:189, __InstanceDeletionEvent, conhost.exe, 17516
17:13:40:194, __InstanceDeletionEvent, cpptools-srv.exe, 19372
17:13:41:246, __InstanceCreationEvent, cpptools-srv.exe, 13308
17:13:41:264, __InstanceCreationEvent, conhost.exe, 2672
17:13:44:432, __InstanceDeletionEvent, conhost.exe, 7868
17:13:44:436, __InstanceDeletionEvent, cpptools-srv.exe, 9864
17:14:40:506, __InstanceCreationEvent, conhost.exe, 12840
17:14:40:511, __InstanceCreationEvent, git.exe, 24436
17:14:40:511, __InstanceCreationEvent, git.exe, 2920
17:14:41:563, __InstanceDeletionEvent, conhost.exe, 12840
17:14:41:568, __InstanceDeletionEvent, git.exe, 24436
17:14:41:568, __InstanceDeletionEvent, git.exe, 2920
17:14:42:648, __InstanceCreationEvent, conhost.exe, 24064
17:14:42:652, __InstanceCreationEvent, powershell.exe, 24092
17:14:43:705, __InstanceCreationEvent, mingw32-make.exe, 10960
17:14:43:709, __InstanceCreationEvent, g++.exe, 8312
17:14:43:709, __InstanceCreationEvent, cc1plus.exe, 8436
17:14:44:762, __InstanceCreationEvent, collect2.exe, 10832
17:14:44:767, __InstanceCreationEvent, g++.exe, 11704
17:14:44:767, __InstanceCreationEvent, ld.exe, 3276
17:14:44:778, __InstanceDeletionEvent, g++.exe, 8312
17:14:44:783, __InstanceDeletionEvent, cc1plus.exe, 8436
17:14:45:827, __InstanceDeletionEvent, collect2.exe, 10832
17:14:45:831, __InstanceDeletionEvent, mingw32-make.exe, 10960
17:14:45:831, __InstanceDeletionEvent, g++.exe, 11704
17:14:45:831, __InstanceDeletionEvent, powershell.exe, 24092
17:14:45:831, __InstanceDeletionEvent, ld.exe, 3276
17:14:51:117, __InstanceDeletionEvent, conhost.exe, 24064
17:15:19:669, __InstanceCreationEvent, cpptools-srv.exe, 18376
17:15:19:674, __InstanceCreationEvent, conhost.exe, 8920
17:16:3:93, __InstanceCreationEvent, git.exe, 14164
17:16:3:98, __InstanceCreationEvent, git.exe, 15980
17:16:3:98, __InstanceCreationEvent, conhost.exe, 18480
17:16:3:98, __InstanceCreationEvent, git.exe, 22972
17:16:3:98, __InstanceCreationEvent, git.exe, 23388
17:16:3:98, __InstanceCreationEvent, conhost.exe, 6844
17:16:4:156, __InstanceDeletionEvent, git.exe, 14164
17:16:4:160, __InstanceDeletionEvent, git.exe, 15980
17:16:4:160, __InstanceDeletionEvent, conhost.exe, 18480
17:16:4:160, __InstanceDeletionEvent, git.exe, 22972
17:16:4:160, __InstanceDeletionEvent, git.exe, 23388
17:16:4:160, __InstanceDeletionEvent, conhost.exe, 6844
17:16:23:244, __InstanceCreationEvent, chrome.exe, 21660
17:16:23:244, __InstanceCreationEvent, chrome.exe, 23060
17:16:26:458, __InstanceCreationEvent, chrome.exe, 16340
17:16:26:472, __InstanceCreationEvent, chrome.exe, 22112
17:16:26:472, __InstanceCreationEvent, chrome.exe, 9832
17:16:27:532, __InstanceDeletionEvent, chrome.exe, 9832
17:16:31:788, __InstanceDeletionEvent, chrome.exe, 16340
17:16:31:793, __InstanceCreationEvent, chrome.exe, 11320
17:16:31:797, __InstanceDeletionEvent, chrome.exe, 23060
17:16:35:15, __InstanceCreationEvent, chrome.exe, 1492
17:16:36:90, __InstanceDeletionEvent, chrome.exe, 22112
17:16:38:201, __InstanceDeletionEvent, chrome.exe, 21660
17:16:39:263, __InstanceDeletionEvent, chrome.exe, 7552
17:16:53:12, __InstanceDeletionEvent, cpptools-srv.exe, 13308
17:16:53:17, __InstanceDeletionEvent, conhost.exe, 2672
17:17:49:261, __InstanceCreationEvent, mingw32-make.exe, 16760
17:17:49:265, __InstanceCreationEvent, cc1plus.exe, 21396
17:17:49:265, __InstanceCreationEvent, g++.exe, 23396
17:17:49:265, __InstanceCreationEvent, powershell.exe, 7572
17:17:49:265, __InstanceCreationEvent, conhost.exe, 8988
17:17:50:320, __InstanceDeletionEvent, cc1plus.exe, 21396
17:17:50:324, __InstanceDeletionEvent, g++.exe, 23396
17:17:50:329, __InstanceCreationEvent, g++.exe, 23212
17:17:51:370, __InstanceDeletionEvent, mingw32-make.exe, 16760
17:17:51:374, __InstanceDeletionEvent, g++.exe, 23212
17:17:51:374, __InstanceDeletionEvent, powershell.exe, 7572
17:17:57:726, __InstanceDeletionEvent, conhost.exe, 8988
17:18:55:64, __InstanceCreationEvent, AdobeARM.exe, 13448
17:18:56:114, __InstanceDeletionEvent, AdobeARM.exe, 13448
17:20:23:154, __InstanceCreationEvent, audiodg.exe, 3108
17:20:23:154, __InstanceCreationEvent, SearchProtocolHost.exe, 9784
17:20:53:937, __InstanceCreationEvent, RuntimeBroker.exe, 13644
17:21:22:688, __InstanceCreationEvent, chrome.exe, 19672
17:21:22:688, __InstanceCreationEvent, chrome.exe, 2672
17:21:33:339, __InstanceDeletionEvent, RuntimeBroker.exe, 13644
17:21:33:339, __InstanceCreationEvent, chrome.exe, 5688
17:21:38:634, __InstanceDeletionEvent, chrome.exe, 1492
17:21:38:638, __InstanceDeletionEvent, chrome.exe, 19672
17:21:41:808, __InstanceDeletionEvent, chrome.exe, 5688
17:21:47:86, __InstanceCreationEvent, Code.exe, 12232
17:21:47:86, __InstanceCreationEvent, smartscreen.exe, 15840
17:21:48:149, __InstanceCreationEvent, Code.exe, 20824
17:21:50:287, __InstanceDeletionEvent, Code.exe, 12232
17:21:50:291, __InstanceDeletionEvent, Code.exe, 20824
17:22:30:747, __InstanceDeletionEvent, svchost.exe, 21692
17:22:50:928, __InstanceCreationEvent, chrome.exe, 23316
17:22:52:8, __InstanceCreationEvent, svchost.exe, 21860
17:22:53:67, __InstanceCreationEvent, chrome.exe, 3756
17:23:1:655, __InstanceDeletionEvent, SearchProtocolHost.exe, 9784
17:23:9:120, __InstanceDeletionEvent, chrome.exe, 11944
17:23:10:182, __InstanceDeletionEvent, chrome.exe, 24144
17:23:12:312, __InstanceCreationEvent, chrome.exe, 6520
17:23:12:318, __InstanceDeletionEvent, chrome.exe, 11320
17:23:12:322, __InstanceDeletionEvent, chrome.exe, 2672
17:23:14:428, __InstanceDeletionEvent, chrome.exe, 23316
17:23:16:542, __InstanceCreationEvent, chrome.exe, 15756
17:23:19:752, __InstanceCreationEvent, chrome.exe, 15248
17:23:19:756, __InstanceCreationEvent, chrome.exe, 24220
17:23:20:798, __InstanceCreationEvent, chrome.exe, 22956
17:23:22:910, __InstanceDeletionEvent, chrome.exe, 15248
17:23:22:915, __InstanceDeletionEvent, chrome.exe, 15756
17:23:22:915, __InstanceDeletionEvent, chrome.exe, 3756
17:23:22:940, __InstanceCreationEvent, chrome.exe, 20524
17:23:24:11, __InstanceCreationEvent, chrome.exe, 10328
17:23:25:74, __InstanceCreationEvent, chrome.exe, 23392
17:23:29:377, __InstanceDeletionEvent, chrome.exe, 10328
17:23:29:381, __InstanceCreationEvent, chrome.exe, 13216
17:23:30:431, __InstanceDeletionEvent, chrome.exe, 6520
17:23:34:711, __InstanceDeletionEvent, chrome.exe, 13216
17:23:34:717, __InstanceCreationEvent, chrome.exe, 18608
17:23:43:179, __InstanceDeletionEvent, chrome.exe, 23392
17:23:45:294, __InstanceDeletionEvent, chrome.exe, 20524
17:23:45:300, __InstanceDeletionEvent, chrome.exe, 22956
17:23:53:755, __InstanceCreationEvent, chrome.exe, 24436
17:24:6:433, __InstanceCreationEvent, chrome.exe, 19840
17:25:32:140, __InstanceCreationEvent, chrome.exe, 23736
17:25:32:140, __InstanceCreationEvent, chrome.exe, 4328
17:25:35:352, __InstanceDeletionEvent, chrome.exe, 24220
17:26:5:975, __InstanceDeletionEvent, chrome.exe, 18608
17:26:19:752, __InstanceDeletionEvent, chrome.exe, 24436
17:26:22:895, __InstanceCreationEvent, chrome.exe, 13112
17:26:22:895, __InstanceCreationEvent, chrome.exe, 21764
17:26:47:171, __InstanceDeletionEvent, smartscreen.exe, 15840
17:26:54:573, __InstanceDeletionEvent, chrome.exe, 13112
17:27:29:469, __InstanceDeletionEvent, chrome.exe, 4328
17:27:31:606, __InstanceDeletionEvent, chrome.exe, 19840
17:28:16:953, __InstanceCreationEvent, chrome.exe, 11024
17:28:18:43, __InstanceCreationEvent, chrome.exe, 4368
17:28:20:181, __InstanceCreationEvent, chrome.exe, 19180
17:28:21:270, __InstanceCreationEvent, chrome.exe, 23148
17:28:23:434, __InstanceCreationEvent, chrome.exe, 4604
17:28:28:849, __InstanceDeletionEvent, chrome.exe, 4604
17:28:32:28, __InstanceDeletionEvent, chrome.exe, 23148
17:28:36:276, __InstanceDeletionEvent, chrome.exe, 19180
17:28:38:431, __InstanceDeletionEvent, chrome.exe, 4368
17:28:40:555, __InstanceDeletionEvent, chrome.exe, 11024
17:28:42:683, __InstanceDeletionEvent, chrome.exe, 23736
17:28:44:799, __InstanceDeletionEvent, chrome.exe, 9676
17:28:49:69, __InstanceDeletionEvent, chrome.exe, 22960
17:28:51:231, __InstanceDeletionEvent, chrome.exe, 12300
17:28:52:287, __InstanceCreationEvent, chrome.exe, 24572
17:31:2:403, __InstanceCreationEvent, RuntimeBroker.exe, 9944
17:31:22:421, __InstanceCreationEvent, chrome.exe, 22472
17:31:23:483, __InstanceCreationEvent, chrome.exe, 8032
17:31:38:272, __InstanceDeletionEvent, chrome.exe, 22472
17:31:39:341, __InstanceDeletionEvent, chrome.exe, 24572
17:31:42:517, __InstanceDeletionEvent, RuntimeBroker.exe, 9944
17:32:21:652, __InstanceCreationEvent, RuntimeBroker.exe, 10420
17:32:21:657, __InstanceCreationEvent, cltRT.exe, 22764
17:32:21:657, __InstanceCreationEvent, backgroundTaskHost.exe, 23676
17:33:15:686, __InstanceCreationEvent, cmd.exe, 17984
17:33:15:686, __InstanceCreationEvent, conhost.exe, 23496
17:33:15:691, __InstanceCreationEvent, cmd.exe, 6404
17:33:16:758, __InstanceCreationEvent, cc1plus.exe, 10400
17:33:16:762, __InstanceDeletionEvent, cmd.exe, 17984
17:33:16:766, __InstanceCreationEvent, g++.exe, 13328
17:33:16:766, __InstanceCreationEvent, mingw32-make.exe, 14548
17:33:16:766, __InstanceCreationEvent, conhost.exe, 23820
17:33:16:766, __InstanceCreationEvent, powershell.exe, 9588
17:33:16:773, __InstanceDeletionEvent, conhost.exe, 23496
17:33:16:773, __InstanceDeletionEvent, cmd.exe, 6404
17:33:19:940, __InstanceDeletionEvent, cc1plus.exe, 10400
17:33:19:946, __InstanceCreationEvent, as.exe, 9620
17:33:22:68, __InstanceDeletionEvent, g++.exe, 13328
17:33:22:72, __InstanceCreationEvent, g++.exe, 1272
17:33:22:72, __InstanceCreationEvent, cc1plus.exe, 13120
17:33:22:78, __InstanceDeletionEvent, backgroundTaskHost.exe, 23676
17:33:22:78, __InstanceDeletionEvent, as.exe, 9620
17:33:25:254, __InstanceCreationEvent, as.exe, 13152
17:33:25:258, __InstanceDeletionEvent, cc1plus.exe, 13120
17:33:26:322, __InstanceDeletionEvent, g++.exe, 1272
17:33:26:327, __InstanceDeletionEvent, as.exe, 13152
17:33:27:365, __InstanceCreationEvent, g++.exe, 10580
17:33:27:369, __InstanceCreationEvent, cc1plus.exe, 8780
17:33:29:495, __InstanceCreationEvent, as.exe, 11448
17:33:29:509, __InstanceDeletionEvent, cc1plus.exe, 8780
17:33:31:628, __InstanceDeletionEvent, g++.exe, 10580
17:33:31:633, __InstanceCreationEvent, cc1plus.exe, 23636
17:33:31:637, __InstanceDeletionEvent, as.exe, 11448
17:33:31:640, __InstanceCreationEvent, g++.exe, 23652
17:33:34:819, __InstanceDeletionEvent, cc1plus.exe, 23636
17:33:34:823, __InstanceCreationEvent, as.exe, 21240
17:33:36:938, __InstanceCreationEvent, g++.exe, 360
17:33:36:943, __InstanceDeletionEvent, as.exe, 21240
17:33:36:947, __InstanceCreationEvent, cc1plus.exe, 4536
17:33:36:951, __InstanceDeletionEvent, g++.exe, 23652
17:33:39:65, __InstanceDeletionEvent, audiodg.exe, 3108
17:33:40:127, __InstanceDeletionEvent, cc1plus.exe, 4536
17:33:40:133, __InstanceCreationEvent, as.exe, 16924
17:33:42:257, __InstanceDeletionEvent, as.exe, 16924
17:33:42:262, __InstanceCreationEvent, g++.exe, 2164
17:33:42:265, __InstanceDeletionEvent, g++.exe, 360
17:33:42:269, __InstanceCreationEvent, collect2.exe, 22708
17:33:42:269, __InstanceCreationEvent, ld.exe, 23732
17:33:43:319, __InstanceDeletionEvent, mingw32-make.exe, 14548
17:33:43:323, __InstanceDeletionEvent, g++.exe, 2164
17:33:43:323, __InstanceDeletionEvent, collect2.exe, 22708
17:33:43:323, __InstanceDeletionEvent, ld.exe, 23732
17:33:43:323, __InstanceDeletionEvent, powershell.exe, 9588
17:33:47:564, __InstanceDeletionEvent, conhost.exe, 11384
17:33:47:564, __InstanceDeletionEvent, conhost.exe, 13916
17:33:47:564, __InstanceDeletionEvent, git.exe, 18796
17:33:47:564, __InstanceDeletionEvent, git.exe, 3780
17:33:49:653, __InstanceDeletionEvent, conhost.exe, 23820
17:33:51:760, __InstanceDeletionEvent, RuntimeBroker.exe, 10420
17:34:8:640, __InstanceCreationEvent, conhost.exe, 18596
17:34:8:644, __InstanceCreationEvent, mingw32-make.exe, 23408
17:34:8:644, __InstanceCreationEvent, g++.exe, 24232
17:34:8:644, __InstanceCreationEvent, powershell.exe, 9784
17:34:9:693, __InstanceDeletionEvent, mingw32-make.exe, 23408
17:34:9:698, __InstanceDeletionEvent, g++.exe, 24232
17:34:9:698, __InstanceDeletionEvent, powershell.exe, 9784
17:34:16:73, __InstanceDeletionEvent, conhost.exe, 18596
17:34:20:336, __InstanceDeletionEvent, chrome.exe, 22696
17:34:21:409, __InstanceCreationEvent, audiodg.exe, 13796
17:34:26:725, __InstanceCreationEvent, conhost.exe, 14132
17:34:26:730, __InstanceCreationEvent, g++.exe, 16632
17:34:26:730, __InstanceCreationEvent, mingw32-make.exe, 8076
17:34:26:730, __InstanceCreationEvent, powershell.exe, 8688
17:34:27:786, __InstanceCreationEvent, cc1plus.exe, 21944
17:34:29:912, __InstanceDeletionEvent, cc1plus.exe, 21944
17:34:30:958, __InstanceCreationEvent, as.exe, 22596
17:34:32:14, __InstanceCreationEvent, g++.exe, 18628
17:34:32:19, __InstanceCreationEvent, cc1plus.exe, 23288
17:34:32:32, __InstanceDeletionEvent, g++.exe, 16632
17:34:32:36, __InstanceDeletionEvent, as.exe, 22596
17:34:35:205, __InstanceDeletionEvent, cc1plus.exe, 23288
17:34:35:209, __InstanceCreationEvent, as.exe, 7664
17:34:36:273, __InstanceCreationEvent, conhost.exe, 23148
17:34:36:279, __InstanceCreationEvent, git.exe, 6404
17:34:37:329, __InstanceCreationEvent, cc1plus.exe, 24144
17:34:37:334, __InstanceCreationEvent, g++.exe, 6824
17:34:37:337, __InstanceDeletionEvent, g++.exe, 18628
17:34:37:341, __InstanceDeletionEvent, conhost.exe, 23148
17:34:37:341, __InstanceDeletionEvent, git.exe, 6404
17:34:37:341, __InstanceDeletionEvent, as.exe, 7664
17:34:38:391, __InstanceCreationEvent, chrome.exe, 13056
17:34:40:520, __InstanceDeletionEvent, cc1plus.exe, 24144
17:34:40:525, __InstanceCreationEvent, as.exe, 23420
17:34:42:635, __InstanceDeletionEvent, as.exe, 23420
17:34:42:640, __InstanceDeletionEvent, g++.exe, 6824
17:34:42:650, __InstanceCreationEvent, cc1plus.exe, 10372
17:34:42:654, __InstanceCreationEvent, g++.exe, 220
17:34:45:808, __InstanceDeletionEvent, cc1plus.exe, 10372
17:34:45:823, __InstanceCreationEvent, as.exe, 22140
17:34:47:915, __InstanceDeletionEvent, g++.exe, 220
17:34:47:919, __InstanceDeletionEvent, as.exe, 22140
17:34:47:929, __InstanceCreationEvent, g++.exe, 10328
17:34:47:934, __InstanceCreationEvent, cc1plus.exe, 11000
17:34:51:114, __InstanceCreationEvent, as.exe, 9712
17:34:51:120, __InstanceDeletionEvent, cc1plus.exe, 11000
17:34:53:230, __InstanceDeletionEvent, g++.exe, 10328
17:34:53:235, __InstanceCreationEvent, collect2.exe, 16284
17:34:53:239, __InstanceDeletionEvent, as.exe, 9712
17:34:53:243, __InstanceCreationEvent, ld.exe, 18864
17:34:53:243, __InstanceCreationEvent, g++.exe, 23412
17:34:54:307, __InstanceDeletionEvent, collect2.exe, 16284
17:34:54:311, __InstanceDeletionEvent, ld.exe, 18864
17:34:54:311, __InstanceDeletionEvent, g++.exe, 23412
17:34:54:311, __InstanceDeletionEvent, mingw32-make.exe, 8076
17:34:54:311, __InstanceDeletionEvent, powershell.exe, 8688
17:35:0:599, __InstanceDeletionEvent, conhost.exe, 14132
17:35:10:40, __InstanceCreationEvent, docker-credential-wincred.exe, 24560
17:35:11:102, __InstanceDeletionEvent, docker-credential-wincred.exe, 24560
17:35:22:713, __InstanceCreationEvent, SearchProtocolHost.exe, 16500
17:35:53:321, __InstanceCreationEvent, RuntimeBroker.exe, 14064
17:36:22:985, __InstanceCreationEvent, chrome.exe, 24520
17:36:22:985, __InstanceCreationEvent, chrome.exe, 8656
17:36:33:591, __InstanceDeletionEvent, RuntimeBroker.exe, 14064
17:36:38:876, __InstanceCreationEvent, conhost.exe, 11424
17:36:38:882, __InstanceCreationEvent, cpptools-srv.exe, 19768
17:36:39:957, __InstanceDeletionEvent, chrome.exe, 24520
17:36:41:27, __InstanceDeletionEvent, chrome.exe, 8032
17:37:3:246, __InstanceDeletionEvent, SearchProtocolHost.exe, 16500
17:37:6:398, __InstanceDeletionEvent, conhost.exe, 11424
17:37:6:398, __InstanceDeletionEvent, cpptools-srv.exe, 19768
17:38:5:576, __InstanceCreationEvent, rg.exe, 21064
17:38:5:576, __InstanceCreationEvent, conhost.exe, 22812
17:38:6:653, __InstanceDeletionEvent, rg.exe, 21064
17:38:6:658, __InstanceDeletionEvent, conhost.exe, 22812
17:40:43:78, __InstanceCreationEvent, conhost.exe, 14652
17:40:43:78, __InstanceCreationEvent, git.exe, 14996
17:40:43:84, __InstanceCreationEvent, git.exe, 15516
17:40:44:132, __InstanceDeletionEvent, conhost.exe, 14652
17:40:44:132, __InstanceDeletionEvent, git.exe, 14996
17:40:44:132, __InstanceDeletionEvent, git.exe, 15516
17:40:46:264, __InstanceCreationEvent, conhost.exe, 20204
17:40:46:269, __InstanceCreationEvent, powershell.exe, 24196
17:40:54:731, __InstanceDeletionEvent, audiodg.exe, 13796
17:41:23:266, __InstanceCreationEvent, chrome.exe, 20088
17:41:23:269, __InstanceCreationEvent, chrome.exe, 5432
17:41:38:68, __InstanceDeletionEvent, chrome.exe, 20088
17:41:39:119, __InstanceDeletionEvent, chrome.exe, 8656
17:42:1:287, __InstanceCreationEvent, backgroundTaskHost.exe, 13696
17:42:1:287, __InstanceCreationEvent, msteamsupdate.exe, 15616
17:42:1:287, __InstanceCreationEvent, RuntimeBroker.exe, 23600
17:42:2:355, __InstanceDeletionEvent, msteamsupdate.exe, 15616
17:43:26:108, __InstanceCreationEvent, taskhostw.exe, 2792
17:43:27:176, __InstanceCreationEvent, svchost.exe, 7544
17:43:29:329, __InstanceCreationEvent, sppsvc.exe, 1504
17:43:35:709, __InstanceDeletionEvent, taskhostw.exe, 2792
17:44:1:201, __InstanceDeletionEvent, sppsvc.exe, 1504
17:45:8:68, __InstanceDeletionEvent, chrome.exe, 13056
17:45:42:19, __InstanceCreationEvent, chrome.exe, 24096
17:46:11:784, __InstanceCreationEvent, MoUsoCoreWorker.exe, 14288
17:46:23:450, __InstanceCreationEvent, chrome.exe, 18112
17:46:23:450, __InstanceCreationEvent, chrome.exe, 3556
17:46:29:784, __InstanceDeletionEvent, svchost.exe, 7544
17:46:38:317, __InstanceDeletionEvent, chrome.exe, 18112
17:46:39:402, __InstanceDeletionEvent, chrome.exe, 5432
17:47:12:389, __InstanceDeletionEvent, MoUsoCoreWorker.exe, 14288
17:50:12:506, __InstanceCreationEvent, symerr.exe, 14924
17:50:13:560, __InstanceDeletionEvent, symerr.exe, 14924
17:50:23:4, __InstanceCreationEvent, SearchProtocolHost.exe, 10456
17:50:53:381, __InstanceCreationEvent, RuntimeBroker.exe, 7760
17:51:1:802, __InstanceCreationEvent, OpenConsole.exe, 10164
17:51:1:802, __InstanceCreationEvent, WindowsTerminal.exe, 14352
17:51:1:802, __InstanceCreationEvent, cmd.exe, 5420
17:51:1:802, __InstanceCreationEvent, conhost.exe, 7916
17:51:2:863, __InstanceDeletionEvent, OpenConsole.exe, 10164
17:51:2:863, __InstanceDeletionEvent, WindowsTerminal.exe, 14352
17:51:2:863, __InstanceDeletionEvent, cmd.exe, 5420
17:51:2:863, __InstanceDeletionEvent, conhost.exe, 7916
17:51:2:876, __InstanceCreationEvent, RuntimeBroker.exe, 1812
17:51:22:835, __InstanceCreationEvent, chrome.exe, 23664
17:51:22:835, __InstanceCreationEvent, chrome.exe, 8728
17:51:38:563, __InstanceDeletionEvent, chrome.exe, 8728
17:51:42:763, __InstanceDeletionEvent, RuntimeBroker.exe, 1812
17:51:42:763, __InstanceDeletionEvent, RuntimeBroker.exe, 7760
17:51:53:250, __InstanceDeletionEvent, chrome.exe, 3556
17:52:41:448, __InstanceDeletionEvent, chrome.exe, 24096
17:52:51:942, __InstanceDeletionEvent, svchost.exe, 21860
17:53:1:392, __InstanceDeletionEvent, SearchProtocolHost.exe, 10456
17:53:1:392, __InstanceCreationEvent, chrome.exe, 16728
17:53:22:383, __InstanceCreationEvent, svchost.exe, 11424
17:54:31:580, __InstanceDeletionEvent, chrome.exe, 16728
17:55:43:912, __InstanceCreationEvent, chrome.exe, 22496
17:56:22:718, __InstanceCreationEvent, chrome.exe, 16552
17:56:22:718, __InstanceCreationEvent, chrome.exe, 24420
17:56:38:460, __InstanceDeletionEvent, chrome.exe, 24420
17:56:39:510, __InstanceDeletionEvent, chrome.exe, 23664
17:57:36:207, __InstanceCreationEvent, LogonUI.exe, 8880
17:57:37:253, __InstanceCreationEvent, svchost.exe, 360
18:3:30:4, __InstanceCreationEvent, dllhost.exe, 13232
18:3:30:808, __InstanceCreationEvent, svchost.exe, 17060
18:3:30:808, __InstanceCreationEvent, svchost.exe, 23324
18:3:30:808, __InstanceCreationEvent, backgroundTaskHost.exe, 8212
18:3:31:261, __InstanceCreationEvent, svchost.exe, 22440
18:3:31:278, __InstanceCreationEvent, chrome.exe, 22560
18:3:31:278, __InstanceCreationEvent, svchost.exe, 24424
18:3:32:309, __InstanceCreationEvent, chrome.exe, 20076
18:3:32:325, __InstanceCreationEvent, chrome.exe, 22088
18:3:32:325, __InstanceDeletionEvent, chrome.exe, 22496
18:3:33:400, __InstanceCreationEvent, audiodg.exe, 22712
18:3:35:578, __InstanceCreationEvent, ctfmon.exe, 8144
18:3:36:632, __InstanceDeletionEvent, dllhost.exe, 13232
18:3:39:829, __InstanceDeletionEvent, LogonUI.exe, 8880
18:3:42:984, __InstanceDeletionEvent, ctfmon.exe, 8144
18:3:46:142, __InstanceDeletionEvent, svchost.exe, 360
18:3:47:216, __InstanceDeletionEvent, chrome.exe, 22560
18:3:48:268, __InstanceDeletionEvent, chrome.exe, 16552
18:3:57:764, __InstanceCreationEvent, backgroundTaskHost.exe, 10968
18:3:57:770, __InstanceCreationEvent, backgroundTaskHost.exe, 19536
18:3:57:770, __InstanceCreationEvent, RuntimeBroker.exe, 20740
18:3:57:770, __InstanceCreationEvent, RuntimeBroker.exe, 7040
18:3:58:815, __InstanceDeletionEvent, backgroundTaskHost.exe, 19536
18:4:0:928, __InstanceDeletionEvent, svchost.exe, 24424
18:4:9:384, __InstanceDeletionEvent, backgroundTaskHost.exe, 10968
18:4:13:634, __InstanceDeletionEvent, powershell.exe, 24196
18:4:19:950, __InstanceDeletionEvent, conhost.exe, 20204
18:4:31:562, __InstanceDeletionEvent, backgroundTaskHost.exe, 8212
18:4:37:927, __InstanceDeletionEvent, RuntimeBroker.exe, 7040
18:4:38:986, __InstanceDeletionEvent, RuntimeBroker.exe, 20740
18:4:41:121, __InstanceCreationEvent, conhost.exe, 10020
18:4:41:126, __InstanceCreationEvent, cmd.exe, 9676
18:4:42:176, __InstanceCreationEvent, conhost.exe, 10220
18:4:42:180, __InstanceDeletionEvent, conhost.exe, 10020
18:4:42:184, __InstanceDeletionEvent, cmd.exe, 9676
18:4:42:188, __InstanceCreationEvent, cc1plus.exe, 19536
18:4:42:188, __InstanceCreationEvent, powershell.exe, 19568
18:4:42:188, __InstanceCreationEvent, mingw32-make.exe, 23440
18:4:42:188, __InstanceCreationEvent, g++.exe, 7084
18:4:44:321, __InstanceDeletionEvent, cc1plus.exe, 19536
18:4:44:326, __InstanceCreationEvent, g++.exe, 16932
18:4:44:329, __InstanceCreationEvent, cc1plus.exe, 22980
18:4:44:333, __InstanceDeletionEvent, g++.exe, 7084
18:4:45:379, __InstanceCreationEvent, as.exe, 6120
18:4:45:383, __InstanceDeletionEvent, cc1plus.exe, 22980
18:4:46:436, __InstanceDeletionEvent, g++.exe, 16932
18:4:46:441, __InstanceDeletionEvent, as.exe, 6120
18:4:46:444, __InstanceCreationEvent, g++.exe, 16332
18:4:46:448, __InstanceCreationEvent, cc1plus.exe, 4380
18:4:47:500, __InstanceDeletionEvent, cc1plus.exe, 4380
18:4:47:505, __InstanceCreationEvent, as.exe, 15820
18:4:48:571, __InstanceDeletionEvent, as.exe, 15820
18:4:48:576, __InstanceCreationEvent, cc1plus.exe, 16500
18:4:48:580, __InstanceCreationEvent, g++.exe, 22360
18:4:48:583, __InstanceDeletionEvent, g++.exe, 16332
18:4:49:632, __InstanceDeletionEvent, cc1plus.exe, 16500
18:4:49:638, __InstanceCreationEvent, as.exe, 1372
18:4:50:689, __InstanceDeletionEvent, as.exe, 1372
18:4:50:693, __InstanceCreationEvent, cc1plus.exe, 3316
18:4:50:696, __InstanceDeletionEvent, g++.exe, 22360
18:4:50:700, __InstanceCreationEvent, g++.exe, 5648
18:4:51:750, __InstanceCreationEvent, g++.exe, 22764
18:4:51:756, __InstanceDeletionEvent, cc1plus.exe, 3316
18:4:51:760, __InstanceCreationEvent, collect2.exe, 7924
18:4:51:760, __InstanceCreationEvent, ld.exe, 8172
18:4:51:764, __InstanceDeletionEvent, g++.exe, 5648
18:4:52:817, __InstanceDeletionEvent, powershell.exe, 19568
18:4:52:822, __InstanceDeletionEvent, g++.exe, 22764
18:4:52:822, __InstanceDeletionEvent, mingw32-make.exe, 23440
18:4:52:822, __InstanceDeletionEvent, collect2.exe, 7924
18:4:52:822, __InstanceDeletionEvent, ld.exe, 8172
18:4:59:175, __InstanceDeletionEvent, conhost.exe, 10220
18:5:31:968, __InstanceCreationEvent, SearchProtocolHost.exe, 24288
18:5:58:304, __InstanceDeletionEvent, backgroundTaskHost.exe, 13696
18:6:28:5, __InstanceDeletionEvent, RuntimeBroker.exe, 23600
18:6:31:211, __InstanceCreationEvent, chrome.exe, 22320
18:6:31:215, __InstanceCreationEvent, chrome.exe, 9276
18:6:32:266, __InstanceCreationEvent, conhost.exe, 3572
